Date,Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price
2015-09-27,1515.28,1520.0,1508.0,1511.34,11135.8998,16864332.9537,1514.41134139
2015-09-26,1520.14,1530.36,1507.4,1515.27,17719.5745,26871151.1631,1516.46706658
2015-09-25,1515.28,1537.66,1506.02,1520.14,21563.1288,32832160.2942,1522.60651034
2015-09-24,1494.22,1525.0,1491.59,1515.29,18842.0695,28341885.188,1504.18111917
2015-09-23,1490.97,1502.0,1486.44,1494.6,14922.6506,22290846.9077,1493.75921913
2015-09-22,1455.38,1510.0,1447.48,1490.97,22572.7889,33369143.8636,1478.29069822
2015-09-21,1484.14,1488.0,1450.0,1455.37,26160.5566,38299547.8017,1464.01884284
2015-09-20,1486.65,1490.88,1481.6,1484.0,12716.6659,18903294.5901,1486.49769828
2015-09-19,1490.77,1497.8,1483.41,1486.65,14719.2086,21929141.5841,1489.831565
2015-09-18,1497.94,1505.6,1482.41,1490.77,17320.1531,25909728.9618,1495.92955745
2015-09-17,1479.98,1508.0,1472.6,1497.97,14673.6052,21804312.0016,1485.95465834
2015-09-16,1479.0,1494.0,1462.0,1480.3,16141.6616,23846889.5266,1477.35035695
2015-09-15,1476.81,1487.57,1473.33,1479.0,14298.5807,21177077.8627,1481.0615338
2015-09-14,1478.61,1493.0,1459.63,1476.81,16205.0737,23960972.7563,1478.60930471
2015-09-13,1506.96,1510.9,1462.0,1479.94,18191.2904,27165619.2817,1493.33107681
2015-09-12,1541.24,1545.0,1503.27,1506.96,15410.9899,23572544.4708,1529.59314254
2015-09-11,1527.42,1555.0,1527.27,1541.24,15231.7007,23489291.1289,1542.13187296
2015-09-10,1527.5,1537.85,1510.0,1527.24,16462.105,25126081.7821,1526.29823355
2015-09-09,1549.41,1565.61,1518.04,1527.01,18275.4751,28125950.8823,1538.99971018
2015-09-08,1533.01,1575.87,1532.82,1549.42,21066.8901,32750865.249,1554.61319129
2015-09-07,1527.61,1549.0,1523.26,1533.01,19591.6792,30094291.0042,1536.07512133
2015-09-06,1494.98,1558.68,1492.5,1527.52,24824.8184,38042650.0902,1532.444245
2015-09-05,1469.48,1520.0,1459.97,1494.98,15834.0862,23500942.5541,1484.19948314
2015-09-04,1443.91,1479.89,1443.91,1469.48,14245.9015,20844178.9863,1463.17023084
2015-09-03,1454.75,1457.0,1435.01,1443.81,16813.6983,24314899.0666,1446.13627726
2015-09-02,1452.0,1467.0,1436.61,1454.75,15666.5947,22761259.8929,1452.85304999
2015-09-01,1466.14,1475.88,1440.0,1452.63,17030.3596,24732992.727,1452.28834317
2015-08-31,1461.84,1479.97,1431.54,1466.52,21766.1489,31748856.4157,1458.63453207
2015-08-30,1467.71,1482.88,1437.28,1461.84,18391.249,26804964.6142,1457.48473169
2015-08-29,1479.9,1491.13,1446.02,1468.0,16568.9314,24337140.6513,1468.84189836
2015-08-28,1433.77,1502.0,1410.22,1479.89,26063.4273,37877573.6695,1453.28445233
2015-08-27,1443.87,1462.18,1422.97,1433.77,19734.5905,28485074.2365,1443.40842728
2015-08-26,1413.01,1485.0,1402.52,1443.04,39087.6601,56435540.7416,1443.81988068
2015-08-25,1361.13,1444.0,1272.27,1413.01,54032.138,73778996.7957,1365.46506444
2015-08-24,1457.99,1485.0,1355.02,1361.1,41032.4216,58038613.6078,1414.45743012
2015-08-23,1474.47,1496.0,1436.0,1457.7,19609.8536,28800921.8907,1468.6964257
2015-08-22,1489.17,1511.97,1410.22,1473.41,28108.4587,41071165.8304,1461.16748231
2015-08-21,1500.13,1520.0,1482.05,1489.17,17106.4392,25640142.852,1498.85914609
2015-08-20,1465.9,1531.0,1462.9,1500.12,24956.7986,37357141.9225,1496.87235616
2015-08-19,1470.5,1526.98,1427.01,1465.9,32439.1818,48315339.6841,1489.41301855
2015-08-18,1642.73,1647.15,1431.4,1465.02,19404.6406,31083364.1323,1601.85209162
2015-08-17,1645.6,1657.75,1633.12,1642.74,11665.7536,19181513.9547,1644.25845191
2015-08-16,1664.38,1670.84,1630.0,1646.28,18273.0608,30125171.9099,1648.61115714
2015-08-15,1682.11,1695.99,1654.9,1664.38,10995.1908,18498064.673,1682.37777857
2015-08-14,1675.27,1698.77,1650.0,1682.44,14335.2021,24008206.2385,1674.7727776
2015-08-13,1677.22,1685.0,1660.72,1675.19,12874.2649,21534077.7406,1672.64522735
2015-08-12,1690.36,1710.0,1673.18,1677.21,16815.9249,28459419.6668,1692.40882295
2015-08-11,1633.33,1690.36,1630.88,1690.36,13670.5948,22730082.7387,1662.69888555
2015-08-10,1631.99,1655.98,1612.67,1633.68,13030.925,21303410.9734,1634.83490032
2015-08-09,1608.43,1647.98,1600.58,1631.67,12568.9347,20417864.6334,1624.47057931
2015-08-08,1741.61,1744.15,1600.0,1609.84,17180.1352,28870436.6369,1680.45456574
2015-08-07,1729.82,1741.61,1710.0,1741.61,8417.2108,14533287.1327,1726.61555925
2015-08-06,1749.53,1755.0,1720.0,1729.35,7729.5871,13427524.9403,1737.15940665
2015-08-05,1763.14,1770.24,1742.02,1749.53,8887.3203,15580251.7717,1753.08768513
2015-08-04,1735.79,1771.32,1735.79,1763.76,10756.7637,18901931.9361,1757.21364374
2015-08-03,1738.77,1758.99,1718.05,1735.0,9973.6037,17344792.4868,1739.06974936
2015-08-02,1720.17,1741.85,1699.85,1738.0,12186.8346,20984701.7146,1721.91569044
2015-08-01,1761.19,1761.25,1705.75,1722.18,15400.8648,26615395.2046,1728.17536874
2015-07-31,1779.09,1794.28,1737.91,1761.19,15184.1605,26756591.9446,1762.13837733
2015-07-30,1784.05,1794.35,1764.0,1779.11,12137.6768,21596504.1723,1779.29471415
2015-07-29,1826.19,1826.99,1775.0,1784.06,15613.3648,28095016.1961,1799.42098042
2015-07-28,1815.39,1843.9,1814.22,1825.8,20466.7202,37443454.2588,1829.47995052
2015-07-27,1807.0,1828.0,1766.6,1814.88,16830.0616,30259065.345,1797.91768231
2015-07-26,1786.43,1814.0,1772.02,1807.29,10244.5272,18381319.5384,1794.25747812
2015-07-25,1779.33,1800.0,1758.19,1786.63,13640.2826,24267680.2521,1779.11858308
2015-07-24,1703.08,1788.56,1697.0,1780.76,20800.6405,36352527.6945,1747.66386133
2015-07-23,1711.99,1718.5,1695.0,1703.08,7703.6223,13168794.9576,1709.42894715
2015-07-22,1697.82,1715.62,1680.0,1711.9,11828.2792,20089070.7041,1698.39334737
2015-07-21,1725.11,1737.87,1692.48,1699.39,13027.7343,22375261.963,1717.50984843
2015-07-20,1679.05,1729.99,1671.5,1725.01,11270.8244,19189863.4782,1702.61400561
2015-07-19,1698.21,1713.67,1677.0,1679.05,10017.5319,16950889.6061,1692.12234863
2015-07-18,1721.94,1741.99,1691.07,1698.18,12683.8538,21762465.2749,1715.76128344
2015-07-17,1704.97,1729.0,1660.0,1722.07,16042.5781,27259232.3185,1699.18027817
2015-07-16,1768.76,1799.37,1664.0,1704.97,25710.9417,44624961.3187,1735.64087381
2015-07-15,1787.5,1827.0,1757.0,1768.9,13041.204,23501939.5861,1802.12958758
2015-07-14,1817.75,1859.0,1777.79,1787.5,16982.5091,30773376.4921,1812.06300617
2015-07-13,1971.63,1973.87,1740.21,1818.54,36720.6045,67415606.6881,1835.90677784
2015-07-12,1875.91,1985.0,1865.01,1972.5,24596.6691,47387096.479,1926.5655966
2015-07-11,1785.46,1926.98,1769.99,1875.91,30664.8208,56751046.4438,1850.68899681
2015-07-10,1686.0,2400.0,1681.55,1785.04,48951.767,88297856.6143,1803.77261181
2015-07-09,1693.8,1712.0,1659.37,1686.0,23670.0671,39974625.2448,1688.82602132
2015-07-08,1654.33,1724.85,1637.02,1693.8,26159.4079,43952617.9289,1680.18397423
2015-07-07,1685.85,1693.77,1639.05,1654.33,19663.4922,32774086.3373,1666.74800203
2015-07-06,1689.9,1739.09,1608.5,1685.85,31165.8262,52786284.3777,1693.72324799
2015-07-05,1607.07,1703.75,1585.0,1689.9,31730.6636,52079791.9952,1641.30799947
2015-07-04,1578.32,1613.75,1559.01,1606.65,14284.7752,22643048.0906,1585.11756563
2015-07-03,1570.5,1585.0,1553.82,1578.35,16459.7534,25845884.8454,1570.24739176
2015-07-02,1599.71,1627.2,1562.02,1570.47,17006.297,26994141.3449,1587.30271175
2015-07-01,1634.19,1643.6,1572.02,1599.64,19909.1,31932027.4494,1603.89105733
2015-06-30,1599.15,1666.0,1589.92,1633.07,31112.0454,50772570.6495,1631.92647724
2015-06-29,1546.89,1603.01,1543.4,1600.98,22314.9467,35142191.0611,1574.82747028
2015-06-28,1565.37,1568.8,1529.5,1546.87,14759.0487,22905990.3818,1551.99639539
2015-06-27,1505.45,1574.28,1503.81,1565.37,23331.472,35663534.7173,1528.55913752
2015-06-26,1507.4,1508.84,1490.0,1503.98,13422.0932,20135429.6908,1500.17060609
2015-06-25,1489.6,1512.55,1486.4,1507.4,12280.869,18443267.3841,1501.78846335
2015-06-24,1517.49,1519.0,1489.15,1489.15,19304.9865,29097874.8162,1507.27247679
2015-06-23,1541.66,1542.95,1510.0,1517.83,15088.7274,22980584.0455,1523.02997041
2015-06-22,1516.14,1548.0,1510.0,1540.41,14276.651,21847673.8837,1530.30804519
2015-06-21,1526.39,1531.29,1498.2,1516.39,12366.794,18730296.9277,1514.56367169
2015-06-20,1519.16,1534.95,1488.39,1526.5,20599.7972,31121655.7124,1510.77485911
2015-06-19,1563.19,1577.0,1504.02,1518.76,24615.3363,38116183.8755,1548.47300931
2015-06-18,1576.53,1592.74,1533.75,1564.05,24711.5196,38606300.4103,1562.27949698
2015-06-17,1586.01,1638.5,1550.61,1577.62,31017.2632,49192693.5004,1585.97788539
2015-06-16,1475.08,1602.03,1469.65,1586.05,26601.9912,40409887.9796,1519.05500892
2015-06-15,1451.34,1485.0,1449.87,1475.14,27332.6415,39935405.0048,1461.08838419
2015-06-14,1440.88,1462.0,1436.21,1451.34,26988.4086,39152571.2779,1450.71804189
2015-06-13,1426.3,1444.96,1420.0,1440.84,21748.1576,31097334.0347,1429.883607
2015-06-12,1423.86,1434.0,1420.06,1426.3,25503.0421,36395520.5372,1427.10506435
2015-06-11,1416.53,1427.0,1416.01,1423.85,23103.9598,32855822.3119,1422.08619632
2015-06-10,1419.01,1423.0,1407.2,1416.45,24098.2455,34152895.4476,1417.23576713
2015-06-09,1416.11,1429.25,1410.78,1419.03,22797.9759,32396329.305,1421.01778891
2015-06-08,1379.58,1424.64,1378.26,1416.1,20897.912,29243203.7086,1399.3361494
2015-06-07,1397.95,1403.74,1373.0,1379.61,14359.3879,19968676.5843,1390.63564014
2015-06-06,1398.73,1405.0,1391.0,1397.98,8892.873,12429032.6485,1397.63973336
2015-06-05,1398.08,1404.98,1387.18,1398.73,13944.0223,19491654.3617,1397.85020006
2015-06-04,1406.55,1409.44,1395.0,1398.05,17052.0226,23914490.7962,1402.44306245
2015-06-03,1407.59,1418.0,1387.0,1406.56,19416.557,27339797.9929,1408.06621858
2015-06-02,1389.89,1415.75,1380.03,1407.58,19692.3007,27496171.3181,1396.29044554
2015-06-01,1434.39,1444.76,1377.01,1389.89,26032.1842,36867330.6068,1416.22117928
2015-05-31,1451.66,1453.75,1430.03,1434.38,17421.129,25185361.0173,1445.67903821
2015-05-30,1477.85,1478.17,1443.0,1451.66,16510.2444,24041870.5062,1456.17895918
2015-05-29,1482.83,1484.56,1460.0,1477.86,20239.9137,29864978.6593,1475.54871537
2015-05-28,1481.57,1489.0,1475.02,1482.81,14686.0787,21781120.7614,1483.11344412
2015-05-27,1481.67,1496.07,1476.35,1481.58,15038.0327,22321090.9233,1484.30924235
2015-05-26,1479.03,1487.55,1470.51,1481.67,16855.8596,24969428.084,1481.35002762
2015-05-25,1502.53,1503.99,1475.0,1479.0,16043.9955,23819303.6794,1484.62418101
2015-05-24,1486.43,1509.19,1486.43,1502.56,8301.6094,12414387.4466,1495.4193637
2015-05-23,1493.51,1504.5,1486.0,1486.28,22238.4299,33265543.8221,1495.85847435
2015-05-22,1462.1,1500.01,1460.0,1493.51,24810.4543,36619822.387,1475.98354888
2015-05-21,1454.92,1469.61,1453.55,1462.1,15044.2978,21968199.4856,1460.23428794
2015-05-20,1445.1,1460.99,1442.09,1454.96,15027.896,21814916.1377,1451.62810134
2015-05-19,1448.27,1457.85,1441.49,1445.0,15789.3917,22881829.6451,1449.19006887
2015-05-18,1465.6,1469.6,1445.01,1448.59,19093.0396,27943138.6047,1463.52488604
2015-05-17,1460.2,1475.0,1459.0,1465.53,15254.8186,22341692.9407,1464.56628076
2015-05-16,1470.06,1471.23,1451.21,1460.25,16784.4192,24609467.7681,1466.2090761
2015-05-15,1467.2,1478.0,1455.0,1470.07,24584.4812,36133641.7594,1469.77442662
2015-05-14,1458.68,1475.0,1440.0,1467.15,49997.649,73011411.129,1460.29688574
2015-05-13,1501.91,1517.4,1447.0,1458.65,60116.0418,90120173.0465,1499.10357282
2015-05-12,1505.65,1513.3,1484.3,1501.91,81215.8054,121856760.329,1500.40696794
2015-05-11,1489.14,1520.0,1485.0,1505.64,87544.3777,131202322.052,1498.69501045
2015-05-10,1497.29,1515.64,1476.8,1489.17,85915.6551,128478496.093,1495.40262416
2015-05-09,1511.89,1543.19,1480.0,1497.26,95442.454,143625196.231,1504.835534
2015-05-08,1474.44,1533.98,1461.01,1511.89,81054.7668,120861642.913,1491.11085855
2015-05-07,1421.39,1489.0,1410.0,1474.41,82753.0804,118935505.902,1437.23357883
2015-05-06,1462.42,1465.5,1416.0,1421.64,92775.7866,134591494.524,1450.71790234
2015-05-05,1475.23,1480.17,1435.0,1462.32,105622.6133,153844081.582,1456.54492703
2015-05-04,1487.75,1503.99,1460.03,1475.25,132008.0443,196108674.212,1485.58124054
2015-05-03,1448.05,1510.0,1443.78,1487.75,122946.7474,181659337.57,1477.54488355
2015-05-02,1432.27,1456.0,1432.27,1447.92,124335.7919,179903702.6,1446.91805836
2015-05-01,1449.8,1476.99,1430.0,1432.27,121158.3985,175623373.04,1449.53527955
2015-04-30,1390.91,1472.99,1383.9,1449.81,123711.6471,176850284.285,1429.53625168
2015-04-29,1391.62,1406.05,1375.54,1391.14,87516.209,121706130.086,1390.66958541
2015-04-28,1405.9,1411.0,1374.99,1391.63,111377.6617,155220160.66,1393.63817026
2015-04-27,1353.21,1425.7,1340.0,1405.9,111374.6535,152138438.371,1366.00594112
2015-04-26,1405.31,1410.72,1313.03,1353.2,125432.9258,169633217.829,1352.38189452
2015-04-25,1435.6,1445.73,1402.75,1405.71,96163.7699,136632284.69,1420.82912132
2015-04-24,1465.01,1467.31,1430.0,1435.61,83071.297,119852910.334,1442.77162706
2015-04-23,1459.68,1472.97,1450.0,1465.01,78516.7637,114595999.75,1459.50997404
2015-04-22,1457.48,1482.99,1449.28,1459.52,72564.7309,106219053.576,1463.78346972
2015-04-21,1390.8,1465.0,1386.83,1457.49,89679.477,125926498.028,1404.18412597
2015-04-20,1373.39,1401.5,1371.01,1390.77,84436.6805,117201666.02,1388.04208462
2015-04-19,1382.0,1405.0,1373.0,1373.39,85343.294,118671225.979,1390.51611927
2015-04-18,1379.64,1392.32,1364.76,1382.0,108341.6463,149578046.684,1380.61448937
2015-04-17,1419.67,1421.0,1371.7,1379.71,191353.0714,266632909.322,1393.40804603
2015-04-16,1391.44,1428.96,1390.76,1419.67,130522.3594,184020734.598,1409.87900804
2015-04-15,1357.73,1394.98,1355.03,1392.29,98562.5659,135109923.643,1370.80363533
2015-04-14,1385.52,1409.99,1337.76,1357.72,180307.1622,245793470.628,1363.1930514
2015-04-13,1460.35,1472.5,1363.01,1385.58,94953.6285,136453563.664,1437.05475841
2015-04-12,1461.37,1474.81,1457.64,1460.63,30747.3294,44979264.2847,1462.86735019
2015-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-27,1543.78,1547.81,1511.12,1527.16,93037.8413,142527314.855,1531.92843754
2015-03-26,1524.33,1584.01,1510.0,1543.6,244565.5681,376903405.947,1541.11393879
2015-03-25,1512.41,1544.65,1445.0,1524.99,230501.5139,349303099.803,1515.40479666
2015-03-24,1646.0,1650.77,1486.05,1514.17,198067.7297,312171682.372,1576.08552814
2015-03-23,1657.07,1680.0,1611.01,1646.0,160707.6685,265709803.161,1653.37351753
2015-03-22,1609.04,1667.98,1599.55,1657.26,145956.5594,236558872.188,1620.7484827
2015-03-21,1623.03,1627.98,1573.14,1609.31,147187.6668,236752591.665,1608.50835408
2015-03-20,1615.81,1644.83,1609.0,1623.04,125461.4622,203440956.016,1621.54140761
2015-03-19,1594.53,1644.02,1525.0,1615.81,284228.0746,454696408.719,1599.75895892
2015-03-18,1787.26,1792.15,1553.13,1594.53,185660.5703,315604892.57,1699.90263447
2015-03-17,1823.48,1830.0,1780.25,1787.26,107438.8588,194343997.931,1808.87995369
2015-03-16,1787.36,1839.0,1785.49,1823.02,138260.8839,251950531.323,1822.28352818
2015-03-15,1759.48,1799.99,1757.75,1787.26,128894.7418,229140043.382,1777.72995378
2015-03-14,1789.01,1794.0,1752.5,1759.56,177428.3563,314949136.44,1775.07780046
2015-03-13,1836.28,1840.0,1789.01,1789.01,151972.6637,276555186.842,1819.76929343
2015-03-12,1851.99,1857.97,1823.52,1836.74,138442.1108,254896762.145,1841.17939745
2015-03-11,1826.19,1866.97,1813.3,1851.99,169556.1627,311365781.249,1836.35779609
2015-03-10,1801.94,1877.0,1799.93,1826.22,206932.8632,379625569.607,1834.53494886
2015-03-09,1709.99,1822.0,1703.81,1801.94,201505.4564,353639213.376,1754.9857939
2015-03-08,1716.74,1729.15,1692.01,1710.27,108197.9701,185058632.958,1710.3706547
2015-03-07,1696.98,1730.99,1677.0,1716.77,160794.1791,273474061.646,1700.77090587
2015-03-06,1720.57,1735.09,1682.0,1697.52,190948.8398,324830458.468,1701.1386862
2015-03-05,1705.7,1750.0,1651.0,1720.57,179018.7238,303405014.173,1694.82279692
2015-03-04,1762.21,1775.0,1669.96,1705.95,153456.8393,267084512.129,1740.45362427
2015-03-03,1723.78,1796.48,1672.02,1762.2,146258.8445,252755977.536,1728.14149052
2015-03-02,1629.47,1737.0,1616.0,1723.78,148226.532,244297425.296,1648.13560703
2015-03-01,1601.68,1645.0,1541.0,1628.5,113818.3657,180428354.79,1585.23058805
2015-02-28,1592.21,1604.58,1564.99,1600.06,162873.8162,258293366.227,1585.84953833
2015-02-27,1480.04,1638.27,1476.5,1592.53,202171.9822,320220379.143,1583.9008732
2015-02-26,1479.3,1485.0,1460.02,1480.04,85328.2169,125878615.966,1475.2284829
2015-02-25,1490.12,1493.94,1460.0,1479.3,138942.5335,205753568.904,1480.85372939
2015-02-24,1488.76,1496.5,1474.0,1490.12,127796.516,189842432.579,1485.50554053
2015-02-23,1469.8,1495.42,1450.0,1488.66,122959.3566,181125681.606,1473.05326422
2015-02-22,1521.3,1536.81,1455.0,1468.91,142698.144,213962403.264,1499.40564934
2015-02-21,1518.78,1543.21,1508.16,1521.3,137833.485,209863636.4,1522.58818965
2015-02-20,1493.55,1542.7,1490.0,1518.8,126913.5834,192381819.701,1515.8489308
2015-02-19,1470.28,1514.07,1463.92,1493.54,159249.0293,236085704.516,1482.49383719
2015-02-18,1513.17,1528.5,1440.01,1470.28,181285.163,270699971.627,1493.2273946
2015-02-17,1455.02,1599.0,1441.69,1513.34,234508.5696,348594346.762,1486.48873411
2015-02-16,1457.77,1500.0,1419.01,1455.48,272736.2683,397271238.135,1456.61316191
2015-02-15,1608.12,1666.0,1407.36,1458.55,335800.5865,515844055.132,1536.16186472
2015-02-14,1465.57,1628.21,1464.64,1608.78,226250.6426,345886087.182,1528.77394383
2015-02-13,1372.57,1495.0,1369.52,1465.37,226712.1734,328159483.71,1447.47182645
2015-02-12,1364.24,1379.69,1348.0,1372.57,105309.8192,143574953.089,1363.35770187
2015-02-11,1367.18,1398.78,1352.22,1364.24,131464.6694,180914774.925,1376.14749081
2015-02-10,1368.77,1383.89,1338.02,1367.16,129045.4954,175560873.916,1360.45720443
2015-02-09,1385.68,1400.0,1351.0,1368.78,135717.5913,186741815.561,1375.95881103
2015-02-08,1414.86,1424.58,1365.0,1385.68,151887.0157,212143596.855,1396.71976487
2015-02-07,1388.58,1437.11,1382.66,1414.64,181187.399,255005462.212,1407.41278709
2015-02-06,1347.0,1411.0,1343.1,1388.58,214389.7921,294405505.423,1373.22538792
2015-02-05,1415.16,1423.3,1330.0,1347.56,161276.2512,223994425.353,1388.88660721
2015-02-04,1418.76,1433.51,1367.5,1415.0,159511.3702,223920063.367,1403.7874735
2015-02-03,1484.85,1549.96,1400.0,1418.77,266492.9382,395115249.691,1482.64810452
2015-02-02,1416.1,1513.0,1380.31,1485.17,196711.5342,278222892.885,1414.37000132
2015-02-01,1346.06,1453.0,1309.89,1416.1,179264.6973,242717402.439,1353.9609644
2015-01-31,1413.38,1458.0,1334.6,1342.19,207782.2117,294104105.154,1415.44409768
2015-01-30,1442.0,1515.0,1398.01,1413.48,224764.8931,323888943.059,1441.01215538
2015-01-29,1471.22,1492.0,1373.02,1441.32,287741.0411,417319911.636,1450.33155521
2015-01-28,1626.65,1665.0,1434.96,1469.69,154990.8739,243811917.335,1573.07273132
2015-01-27,1676.22,1708.0,1544.0,1625.88,270182.0074,436066117.876,1613.97171511
2015-01-26,1546.29,1911.7,1546.28,1676.22,441128.9112,763793561.985,1731.45205991
2015-01-25,1523.53,1575.0,1490.0,1546.67,196004.5772,299292751.172,1526.96817313
2015-01-24,1426.55,1530.62,1410.0,1523.53,205188.0647,301304161.542,1468.42927722
2015-01-23,1433.98,1442.21,1360.0,1426.5,233974.6333,330208565.943,1411.30070934
2015-01-22,1400.78,1475.99,1392.0,1433.99,229139.0159,326884954.649,1426.57920287
2015-01-21,1290.61,1416.0,1280.0,1400.78,162615.0109,215211070.513,1323.43914207
2015-01-20,1305.01,1318.0,1256.73,1289.55,168123.0654,216209657.144,1286.02019378
2015-01-19,1293.66,1339.64,1261.78,1306.0,211138.5383,273215035.434,1294.00836832
2015-01-18,1214.0,1350.0,1180.0,1294.12,224005.7776,285261849.083,1273.45755158
2015-01-17,1268.01,1300.0,1173.01,1214.0,185116.7781,226350181.005,1222.74265644
2015-01-16,1287.89,1359.91,1222.82,1268.68,319799.2736,414486266.747,1296.0825773
2015-01-15,1072.75,1350.0,1060.4,1284.7,359581.3682,437330696.382,1216.22179306
2015-01-14,1357.61,1358.09,900.0,1073.05,233283.8339,277935498.201,1191.40488029
2015-01-13,1654.99,1661.0,1332.42,1357.61,312449.7263,457903225.36,1465.52608889
2015-01-12,1637.62,1683.6,1632.33,1654.99,109650.0514,182068798.509,1660.45338041
2015-01-11,1675.43,1703.75,1612.24,1637.33,97080.9325,161610743.841,1664.70118981
2015-01-10,1762.77,1768.46,1664.99,1675.34,111906.8984,190951262.135,1706.34040318
2015-01-09,1730.8,1772.0,1715.02,1762.77,106566.1451,185366348.834,1739.4487589
2015-01-08,1786.19,1791.0,1715.0,1730.24,108125.5212,190111890.366,1758.25178234
2015-01-07,1746.4,1803.73,1731.15,1786.19,122397.3921,214834992.689,1755.22524625
2015-01-06,1677.82,1754.49,1675.0,1746.46,120679.0419,205160270.364,1700.04888284
2015-01-05,1621.0,1717.53,1620.03,1677.75,191400.5032,320441094.851,1674.19149633
2015-01-04,1715.0,1789.8,1578.23,1621.0,277925.7518,467693154.503,1682.79891832
2015-01-03,1942.31,1943.79,1714.8,1716.45,135805.8819,253824449.415,1869.02397646
2015-01-02,1938.99,1950.01,1933.7,1942.41,64235.2499,124838922.15,1943.46441159
2015-01-01,1971.41,1973.5,1932.84,1938.5,71805.4718,140033797.98,1950.18282688
2014-12-31,1919.56,1972.5,1909.55,1971.41,75829.0446,146812000.602,1936.09192067
2014-12-30,1937.2,1954.28,1905.1,1919.58,98078.6664,189409175.774,1931.19648469
2014-12-29,1968.99,1990.87,1935.12,1937.2,132514.6762,258871056.686,1953.52744397
2014-12-28,1955.44,1975.07,1920.07,1968.73,81254.5554,158593675.102,1951.81272387
2014-12-27,2034.08,2048.3,1930.0,1954.43,220652.8048,437740812.083,1983.8443136
2014-12-26,1979.74,2072.0,1960.0,2034.08,104595.7924,209895100.82,2006.72604513
2014-12-25,2018.87,2025.0,1966.16,1979.71,93770.1478,186732692.739,1991.38742041
2014-12-24,2089.6,2092.74,2012.0,2019.69,89922.7238,185543238.48,2063.36319275
2014-12-23,2071.0,2110.0,2049.59,2089.6,144394.9271,299460702.828,2073.90043987
2014-12-22,1996.62,2093.81,1993.2,2071.0,109736.9193,225503865.887,2054.94985029
2014-12-21,2036.54,2037.12,1970.2,1998.58,148984.2846,299156659.485,2007.9746014
2014-12-20,1959.66,2047.69,1945.62,2036.28,150315.6019,301250839.014,2004.1222282
2014-12-19,1923.7,1970.45,1890.0,1959.67,140013.7507,271388075.237,1938.29587366
2014-12-18,1978.5,2056.0,1871.29,1923.74,205896.3343,396932874.677,1927.8287592
2014-12-17,2033.02,2080.0,1952.51,1977.77,159576.2111,320499282.815,2008.44023433
2014-12-16,2138.91,2144.0,2033.0,2033.78,157384.672,326633306.346,2075.38194282
2014-12-15,2175.1,2175.73,2130.0,2138.48,60535.8445,130581793.634,2157.09873568
2014-12-14,2147.42,2184.44,2130.98,2175.08,102642.3755,221308474.997,2156.11217023
2014-12-13,2175.53,2176.98,2120.01,2148.38,91030.3534,195661973.68,2149.41463338
2014-12-12,2155.96,2195.9,2134.65,2175.52,113781.4615,246553861.052,2166.90713761
2014-12-11,2131.2,2244.99,2075.0,2155.02,276461.0288,601998518.509,2177.51674123
2014-12-10,2171.32,2175.98,2131.19,2131.19,144611.4456,311775577.935,2155.9536774
2014-12-09,2222.44,2238.0,2101.18,2171.34,182571.6533,396516462.672,2171.84023645
2014-12-08,2307.03,2316.17,2220.64,2222.44,144290.5577,328089659.452,2273.81240105
2014-12-07,2312.1,2318.3,2291.11,2307.03,91150.222,210608714.871,2310.56721804
2014-12-06,2323.98,2339.18,2285.0,2312.08,110832.93,255788846.434,2307.87768972
2014-12-05,2292.11,2333.67,2260.0,2323.13,119129.4696,274340397.23,2302.87600668
2014-12-04,2319.73,2340.0,2265.0,2291.54,135103.1191,311912051.06,2308.69615104
2014-12-03,2362.57,2376.97,2297.0,2319.74,168700.1522,393636231.73,2333.34840898
2014-12-02,2339.55,2385.0,2327.0,2362.58,147687.6425,347622441.498,2353.76796334
2014-12-01,2315.62,2359.0,2303.86,2339.01,142002.0427,331381098.811,2333.63614008
2014-11-30,2308.93,2345.33,2290.85,2316.39,175736.7584,406710162.491,2314.31469542
2014-11-29,2315.97,2385.56,2284.5,2308.93,231467.3494,538256412.887,2325.40967131
2014-11-28,2270.48,2355.88,2198.52,2315.77,183420.7986,416644753.73,2271.52404149
2014-11-27,2270.84,2305.97,2255.01,2270.92,171010.2886,389465901.095,2277.44134159
